37.78975,-122.40549,1212903513
37.74374,-122.42106,1212904653
37.77734,-122.40426,1212903807
37.75846,-122.41698,1212902849
37.75757,-122.47662,1212901863
37.75467,-122.47643,1212901849
37.78854,-122.41366,1212904100
37.77514,-122.40378,1212903722
37.77399,-122.41736,1212902878
37.78127,-122.40452,1212902479
37.77796,-122.40327,1212904080
37.76752,-122.43828,1212903057
37.76153,-122.42407,1212902464
37.78617,-122.40974,1212901229
37.79886,-122.43644,1212904534
37.78754,-122.39921,1212902889
37.76178,-122.43517,1212901916
37.57972,-122.35488,1212904253
37.78445,-122.40454,1212902308
37.7923,-122.41054,1212901888
37.79893,-122.43579,1212904459
37.7869,-122.41417,1212903763
37.78464,-122.42113,1212902321
37.78661,-122.42215,1212902169
37.79363,-122.41366,1212901255
37.78703,-122.40715,1212904476
37.78292,-122.40929,1212903266
37.77591,-122.42292,1212902696
37.79341,-122.40016,1212901663
37.79348,-122.39297,1212901400
37.78202,-122.40462,1212904391
37.79747,-122.40602,1212903741
37.7879,-122.43372,1212903323
37.79126,-122.44105,1212903076
37.79296,-122.42116,1212902680
37.78939,-122.43797,1212902354
37.78815,-122.40084,1212901261
37.78258,-122.40793,1212904480
37.77371,-122.42233,1212903492
37.79808,-122.40529,1212904578
37.78668,-122.4127,1212903992
37.79834,-122.42195,1212903514
37.7966,-122.43176,1212903096
37.78535,-122.40325,1212902016
37.78528,-122.46662,1212904313
37.78975,-122.43372,1212903845
37.72243,-122.43642,1212902076
37.72385,-122.46227,1212901361
37.7891,-122.44052,1212904371
37.78188,-122.45423,1212903725
37.78639,-122.41446,1212902840
37.79816,-122.44064,1212902024
37.8005,-122.43206,1212901734
37.793,-122.421,1212901365
37.76024,-122.41941,1212903851
37.7731,-122.43035,1212903366
37.77923,-122.42343,1212902637
37.7856,-122.41274,1212901898
37.78797,-122.4201,1212901320
37.76999,-122.42221,1212902672
37.7601,-122.41924,1212903915
37.77458,-122.42263,1212903657
37.77463,-122.42265,1212903652
37.72223,-122.43568,1212902428
37.78589,-122.41267,1212904306
