37.79288,-122.41625,1212832732
37.77731,-122.40437,1212832414
37.78742,-122.41024,1212831658
37.78766,-122.41008,1212831651
37.78687,-122.4125,1212831483
37.78627,-122.40158,1212831207
37.77952,-122.48153,1212830186
37.79807,-122.42046,1212829248
37.76148,-122.44768,1212832151
37.60087,-122.38508,1212829496
37.78519,-122.40066,1212832761
37.73882,-122.38665,1212831543
37.74728,-122.41893,1212830517
37.7647,-122.47292,1212829717
37.74818,-122.41616,1212829724
37.74694,-122.42597,1212829564
37.75974,-122.48277,1212831112
37.75886,-122.42888,1212829969
37.7721,-122.41653,1212829270
37.84364,-122.25338,1212829643
37.77359,-122.44595,1212832321
37.772,-122.43089,1212831904
37.7771,-122.40392,1212831267
37.77175,-122.44104,1212830243
37.76116,-122.43125,1212829860
37.77713,-122.43817,1212829419
37.78514,-122.41617,1212830659
37.77714,-122.40404,1212830307
37.79062,-122.42056,1212831441
37.78381,-122.41439,1212831234
37.7864,-122.42148,1212830845
37.77896,-122.41463,1212830518
37.78616,-122.41156,1212830333
37.79095,-122.41913,1212830071
37.79687,-122.42952,1212829704
37.77404,-122.40189,1212832556
37.74122,-122.42278,1212831539
37.74122,-122.42278,1212831535
37.7537,-122.39278,1212829580
37.7774,-122.45861,1212831136
37.78048,-122.47441,1212830690
37.77383,-122.46279,1212830438
37.77291,-122.43896,1212829754
37.74813,-122.43204,1212831200
37.79773,-122.40739,1212830149
37.79837,-122.43407,1212829516
37.78444,-122.47978,1212831618
37.79964,-122.43718,1212830132
37.79121,-122.40827,1212829426
37.78989,-122.41341,1212830654
37.76262,-122.44274,1212829774
37.76208,-122.44233,1212829417
37.80144,-122.43962,1212832570
37.76645,-122.43982,1212831417
37.78704,-122.44116,1212830899
37.75356,-122.46669,1212830115
37.76337,-122.47817,1212829228
37.77313,-122.43573,1212831052
37.75916,-122.43811,1212830365
37.78444,-122.45195,1212829566
37.72712,-122.48023,1212832634
37.72713,-122.48023,1212832621
37.79513,-122.41321,1212830676
37.78653,-122.41489,1212830456
37.77946,-122.43667,1212829519
37.72429,-122.45796,1212831391
37.71569,-122.44182,1212830166
37.77161,-122.43415,1212829361
37.75696,-122.4207,1212831821
37.76756,-122.43241,1212830612
37.75849,-122.42163,1212830235
37.77607,-122.44148,1212829667
37.78153,-122.41683,1212832598
37.76166,-122.4352,1212831699
37.79072,-122.4208,1212831139
37.79596,-122.44381,1212830515
37.7854,-122.44616,1212829627
37.79319,-122.42152,1212832455
37.80476,-122.44294,1212829331
37.77794,-122.42607,1212830281
37.78294,-122.44449,1212829671
37.75054,-122.42076,1212831945
37.79147,-122.4209,1212831089
37.79301,-122.42117,1212831069
37.80473,-122.40514,1212830593
37.80196,-122.44252,1212829633
