37.61621,-122.38833,1212985942
37.772,-122.43053,1212987431
37.77675,-122.44664,1212986759
37.78384,-122.4037,1212985651
37.77819,-122.41537,1212984725
37.76423,-122.42181,1212984130
37.77659,-122.43823,1212987465
37.78558,-122.42127,1212987012
37.78633,-122.41153,1212986247
37.78862,-122.39886,1212985649
37.77666,-122.39539,1212985170
37.76557,-122.38684,1212984332
37.78674,-122.42148,1212985847
37.77588,-122.44642,1212985135
37.78581,-122.42074,1212984632
37.80667,-122.41894,1212987042
37.78691,-122.41996,1212986056
37.61501,-122.39018,1212985743
37.6201,-122.39924,1212984207
37.60878,-122.39037,1212985174
37.61647,-122.38786,1212987257
37.7991,-122.40854,1212984605
37.80842,-122.41008,1212984279
37.78438,-122.40919,1212987277
37.80864,-122.41277,1212986570
37.79699,-122.40623,1212985545
37.79161,-122.40957,1212985119
37.80039,-122.43989,1212984499
37.61845,-122.38639,1212986786
37.8055,-122.42196,1212986830
37.79009,-122.40823,1212986135
37.79403,-122.40799,1212985979
37.80283,-122.41402,1212985525
37.78597,-122.41065,1212984886
37.78159,-122.40413,1212984600
37.78801,-122.40942,1212984237
37.78222,-122.42066,1212986661
37.79084,-122.43102,1212986175
37.61668,-122.38437,1212984542
37.76962,-122.45121,1212987280
37.77027,-122.44543,1212986374
37.76075,-122.43507,1212985627
37.76057,-122.43494,1212985323
37.76011,-122.43496,1212985281
37.79783,-122.42995,1212986634
37.79799,-122.42814,1212986176
37.75795,-122.42961,1212985206
37.75387,-122.41864,1212984837
37.61651,-122.38759,1212987377
37.60358,-122.38244,1212986124
37.58689,-122.34157,1212985065
37.789,-122.3957,1212987377
37.79061,-122.38957,1212985921
37.80005,-122.40999,1212984979
37.79256,-122.43445,1212984342
37.78628,-122.41094,1212985333
37.79521,-122.40483,1212984769
37.79885,-122.40781,1212984065
37.64374,-122.40612,1212987456
37.79552,-122.40506,1212986954
37.61628,-122.3888,1212985703
37.79993,-122.42257,1212987055
37.77659,-122.39554,1212986143
37.79251,-122.43454,1212984793
37.78119,-122.46288,1212984198
37.6178,-122.38641,1212987141
37.61505,-122.39674,1212987039
37.79619,-122.40543,1212985049
37.79313,-122.40391,1212987070
37.78818,-122.41213,1212985912
37.76068,-122.43497,1212985131
37.76079,-122.43503,1212984154
37.79442,-122.39473,1212986806
37.78376,-122.40828,1212986479
37.77133,-122.4371,1212985659
37.79458,-122.39664,1212984450
37.62673,-122.40186,1212984810
37.77208,-122.41081,1212987366
37.77892,-122.41463,1212986596
37.79205,-122.39867,1212986031
37.79348,-122.40085,1212985556
37.78728,-122.40855,1212987437
37.80575,-122.42205,1212986735
37.76487,-122.41974,1212985902
37.75153,-122.43072,1212985122
37.76582,-122.44976,1212984026
37.63886,-122.40502,1212986905
37.80847,-122.41426,1212986275
37.79891,-122.44284,1212985448
37.77054,-122.4507,1212984443
37.76606,-122.46021,1212984761
37.78708,-122.43351,1212987268
37.79799,-122.44075,1212986514
37.78054,-122.4765,1212985596
37.78785,-122.40333,1212984336
37.74374,-122.42446,1212987560
37.79108,-122.4258,1212986731
37.61725,-122.38741,1212985145
37.71727,-122.39922,1212984352
37.75104,-122.41403,1212985711
37.74093,-122.42269,1212984457
37.78329,-122.40278,1212987256
37.80671,-122.4207,1212986041
37.615,-122.39196,1212984338
37.79703,-122.42209,1212987257
37.79952,-122.409,1212986494
37.79803,-122.40686,1212986120
37.78772,-122.4086,1212985708
37.78711,-122.41129,1212985547
37.7938,-122.40618,1212985286
37.808,-122.41729,1212984208
37.79928,-122.40876,1212987226
37.79214,-122.41017,1212986862
37.7841,-122.40538,1212986513
37.80835,-122.40985,1212985659
37.78629,-122.41062,1212985026
37.80835,-122.41007,1212984064
37.79338,-122.4339,1212986283
37.7792,-122.39601,1212985314
37.76956,-122.45059,1212984464
37.80563,-122.42205,1212987140
37.78652,-122.40487,1212986331
37.79036,-122.40401,1212985401
37.79585,-122.42185,1212985304
37.80594,-122.41826,1212984772
37.78749,-122.40964,1212987509
37.61622,-122.3882,1212986072
37.62784,-122.40202,1212987580
37.79937,-122.43912,1212985674
37.78669,-122.39406,1212984578
37.77876,-122.4586,1212987284
37.78961,-122.4119,1212986015
37.78825,-122.44688,1212985482
37.77292,-122.45094,1212984300
37.61511,-122.39169,1212987222
37.6161,-122.38844,1212984911
37.79082,-122.42267,1212986718
