37.77396,-122.41325,1212665986
37.77208,-122.43032,1212665451
37.78607,-122.39676,1212664572
37.76918,-122.39112,1212665812
37.80685,-122.41057,1212667123
37.80369,-122.41399,1212665713
37.80536,-122.4241,1212666321
37.78379,-122.39082,1212665839
37.79954,-122.41626,1212666335
37.79629,-122.41749,1212666930
37.79419,-122.41469,1212666218
37.78677,-122.40004,1212666893
37.7608,-122.43586,1212666983
37.78656,-122.41331,1212666553
37.78632,-122.41802,1212663902
37.77126,-122.40097,1212666151
37.7952,-122.42811,1212666333
37.78257,-122.40695,1212666247
37.80443,-122.43998,1212665462
37.79268,-122.42586,1212666631
37.74944,-122.43791,1212666154
37.79259,-122.40417,1212664041
37.71112,-122.39083,1212665754
37.78982,-122.43384,1212665971
37.78905,-122.42373,1212664664
37.76785,-122.42858,1212665767
37.77241,-122.41462,1212664975
37.7612,-122.4373,1212666632
37.78612,-122.40984,1212665539
37.7837,-122.42082,1212665249
37.76752,-122.43582,1212665862
