37.79171,-122.40734,1212936056
37.7876,-122.41344,1212936170
37.72153,-122.42817,1212935143
37.78979,-122.44882,1212934909
37.80619,-122.41626,1212935551
37.80625,-122.41626,1212934220
37.79193,-122.403,1212934399
37.75247,-122.41842,1212936560
37.76672,-122.42895,1212935726
37.76038,-122.4214,1212933834
37.76493,-122.42086,1212933611
37.8022,-122.42525,1212936395
37.80529,-122.41683,1212935592
37.7707,-122.44548,1212935991
37.6845,-122.38985,1212934169
37.75966,-122.49086,1212933654
37.79082,-122.41932,1212935797
37.79515,-122.39372,1212935283
37.78985,-122.42175,1212934580
37.79275,-122.42614,1212937118
37.79414,-122.41974,1212936979
37.76495,-122.41961,1212934767
37.78634,-122.40809,1212936478
37.8001,-122.442,1212937052
37.79846,-122.42418,1212935790
37.79734,-122.42214,1212935047
37.79019,-122.40068,1212934518
37.79148,-122.42101,1212936517
37.75243,-122.41852,1212934278
37.78709,-122.40259,1212935727
37.78611,-122.41112,1212933795
37.75193,-122.41619,1212936818
37.77883,-122.4147,1212934929
37.77588,-122.41867,1212933633
37.78513,-122.40452,1212936729
37.75158,-122.4042,1212934895
37.75812,-122.41678,1212936727
37.78041,-122.41269,1212935540
37.76582,-122.4308,1212934758
37.80129,-122.41695,1212934349
37.79018,-122.40085,1212934900
37.78436,-122.4329,1212934057
37.79406,-122.39695,1212936438
37.78539,-122.42119,1212935199
37.78667,-122.41195,1212935446
37.61612,-122.38987,1212934133
37.79825,-122.4223,1212936868
37.78484,-122.4195,1212936488
37.77949,-122.49635,1212935744
37.79911,-122.40116,1212934319
37.79316,-122.41613,1212936645
37.80009,-122.4424,1212935808
37.78417,-122.40422,1212934193
37.79385,-122.43128,1212933601
37.78493,-122.42422,1212936752
37.76785,-122.42892,1212934913
37.74917,-122.41809,1212934496
37.75753,-122.39304,1212936482
37.79824,-122.41916,1212935168
37.76474,-122.42438,1212936977
37.76972,-122.42401,1212935841
37.73103,-122.39216,1212934758
37.78515,-122.40959,1212936861
37.78672,-122.4126,1212935236
37.78535,-122.40513,1212936645
37.80052,-122.42445,1212937020
37.80506,-122.43352,1212936223
37.79513,-122.42168,1212935553
37.80606,-122.41772,1212934458
37.75527,-122.42269,1212935280
37.79088,-122.42414,1212936783
37.79227,-122.42283,1212935607
37.77839,-122.42008,1212934884
37.77502,-122.44802,1212934615
37.78496,-122.46453,1212933819
37.77847,-122.47647,1212935388
37.70732,-122.45687,1212936940
37.75761,-122.43623,1212934532
37.80622,-122.41616,1212935898
37.80537,-122.41502,1212936596
37.78769,-122.40798,1212935686
37.7873,-122.4025,1212936972
37.79475,-122.40066,1212934428
37.78701,-122.4099,1212937031
37.78606,-122.4109,1212936509
37.78586,-122.41094,1212935882
37.77938,-122.40667,1212935370
37.79189,-122.41043,1212935582
37.79416,-122.40373,1212933933
37.77853,-122.41471,1212936370
37.75819,-122.42649,1212934487
